snapshot_date,keyword,provider,count_top_n,share_pct,best_rank,is_brand,total_results
2026-06-09,E-Commerce Marketing,CROAS Education GmbH,1,5.0,19,0,1874
2026-06-09,Amazon Marketing,Mentify Learn GmbH,20,100.0,1,0,99
2026-06-09,KI im Online Marketing,Masters of Digital GmbH,5,25.0,1,0,2159
2026-06-09,KI im Online Marketing,SMD Performance Media,5,25.0,8,0,2159
2026-06-09,KI im Online Marketing,ecomex GmbH & Co. KG,4,20.0,2,1,2159
2026-06-09,KI im Online Marketing,LVQ Weiterbildung und Beratung GmbH,2,10.0,13,0,2159
2026-06-09,KI im Online Marketing,COMCAVE.COLLEGE GmbH,1,5.0,5,0,2159
2026-06-09,KI im Online Marketing,neuefische GmbH,1,5.0,10,0,2159
2026-06-09,KI im Online Marketing,IFM GmbH,1,5.0,16,0,2159
2026-06-09,KI im Online Marketing,Distart Education GmbH,1,5.0,19,0,2159
2026-06-09,KI Marketing,Masters of Digital GmbH,6,30.0,5,0,4194
2026-06-09,KI Marketing,Talentspring Academy Group,3,15.0,3,0,4194
2026-06-09,KI Marketing,Karriere Tutor GmbH,2,10.0,1,0,4194
2026-06-09,KI Marketing,WBS TRAINING SE,2,10.0,18,0,4194
2026-06-09,KI Marketing,Berger Bildungsinstitut GmbH,1,5.0,4,0,4194
2026-06-09,KI Marketing,neuefische GmbH,1,5.0,6,0,4194
2026-06-09,KI Marketing,Edvalo Education GmbH,1,5.0,8,0,4194
2026-06-09,KI Marketing,cimdata Bildungsakademie GmbH,1,5.0,9,0,4194
2026-06-09,KI Marketing,Bildung Next Level GmbH,1,5.0,11,0,4194
2026-06-09,KI Marketing,GrandEdu GmbH,1,5.0,14,0,4194
2026-06-09,KI Marketing,CBW College Berufliche Weiterbildung GmbH,1,5.0,16,0,4194
2026-06-09,AI Marketing,Masters of Digital GmbH,4,20.0,4,0,954
2026-06-09,AI Marketing,ecomex GmbH & Co. KG,2,10.0,1,1,954
2026-06-09,AI Marketing,Talentspring Academy Group,2,10.0,2,0,954
2026-06-09,AI Marketing,New Horizons München - IT Computer und BusinessTraining Trainings,2,10.0,11,0,954
2026-06-09,AI Marketing,A-Leecon GmbH,2,10.0,12,0,954
2026-06-09,AI Marketing,Karriere Tutor GmbH,2,10.0,16,0,954
2026-06-09,AI Marketing,New Horizons Hannover/Leipzig,1,5.0,3,0,954
2026-06-09,AI Marketing,GrandEdu GmbH,1,5.0,7,0,954
2026-06-09,AI Marketing,Liora,1,5.0,8,0,954
2026-06-09,AI Marketing,New Horizons Dortmund Computer Learning Center GmbH & Co.KG,1,5.0,10,0,954
2026-06-09,AI Marketing,NH Schulungscenter für IT und Business GmbH,1,5.0,13,0,954
2026-06-09,AI Marketing,Spiced Academy GmbH,1,5.0,15,0,954
2026-06-09,KI Manager,Jivo Group GmbH,1,5.0,1,0,5884
2026-06-09,KI Manager,Skilldrops GmbH,1,5.0,2,0,5884
2026-06-09,KI Manager,Bildungswerk der Hessischen Wirtschaft e. V.,1,5.0,3,0,5884
2026-06-09,KI Manager,Karriere Tutor GmbH,1,5.0,4,0,5884
2026-06-09,KI Manager,ecomex GmbH & Co. KG,1,5.0,5,1,5884
2026-06-09,KI Manager,StackFuel GmbH,1,5.0,6,0,5884
2026-06-09,KI Manager,Berger Bildungsinstitut GmbH,1,5.0,7,0,5884
2026-06-09,KI Manager,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,8,0,5884
2026-06-09,KI Manager,COMCAVE.COLLEGE GmbH,1,5.0,9,0,5884
2026-06-09,KI Manager,GFN GmbH,1,5.0,10,0,5884
2026-06-09,KI Manager,Education partners GmbH,1,5.0,11,0,5884
2026-06-09,KI Manager,IBB Institut für Berufliche Bildung AG,1,5.0,12,0,5884
2026-06-09,KI Manager,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,13,0,5884
2026-06-09,KI Manager,TÜV Rheinland Akademie GmbH,1,5.0,14,0,5884
2026-06-09,KI Manager,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,15,0,5884
2026-06-09,KI Manager,eSA - europäische Sachverständigen Akademie AG & Co. KG,1,5.0,16,0,5884
2026-06-09,KI Manager,New Horizons Hannover/Leipzig,1,5.0,17,0,5884
2026-06-09,KI Manager,Lecturio GmbH,1,5.0,18,0,5884
2026-06-09,KI Manager,"Sprachwerkstatt Privates Institut für Kommunikation, Wirtschaft und Sprache GmbH",1,5.0,19,0,5884
2026-06-09,KI Manager,Smart Future Campus GmbH,1,5.0,20,0,5884
2026-06-09,Webanalyse,ChapterNext,3,15.0,2,0,282
2026-06-09,Webanalyse,Masters of Digital GmbH,3,15.0,6,0,282
2026-06-09,Webanalyse,ecomex GmbH & Co. KG,3,15.0,13,1,282
2026-06-09,Webanalyse,OneCareer,2,10.0,5,0,282
2026-06-09,Webanalyse,Talentspring Academy Group,2,10.0,9,0,282
2026-06-09,Webanalyse,COMCAVE.COLLEGE GmbH,1,5.0,1,0,282
2026-06-09,Webanalyse,GrandEdu GmbH,1,5.0,10,0,282
2026-06-09,Webanalyse,GFN GmbH,1,5.0,11,0,282
2026-06-09,Webanalyse,Spiced Academy GmbH,1,5.0,12,0,282
2026-06-09,Webanalyse,Webmasters Akademie Nürnberg GmbH,1,5.0,14,0,282
2026-06-09,Webanalyse,neuefische GmbH,1,5.0,15,0,282
2026-06-09,Webanalyse,MARTINSFELD GmbH & Co. KG,1,5.0,18,0,282
2026-06-09,Digital Strategy,A-Leecon GmbH,3,15.0,4,0,221
2026-06-09,Digital Strategy,velpTEC GmbH,2,10.0,1,0,221
2026-06-09,Digital Strategy,New Horizons München - IT Computer und Business Trainings,2,10.0,5,0,221
2026-06-09,Digital Strategy,New Horizons Stuttgart,2,10.0,6,0,221
2026-06-09,Digital Strategy,New Horizons Stuttgart III Trainings,2,10.0,7,0,221
2026-06-09,Digital Strategy,New Horizons München - IT Computer und BusinessTraining Trainings,2,10.0,19,0,221
2026-06-09,Digital Strategy,Forward Education GmbH,1,5.0,3,0,221
2026-06-09,Digital Strategy,New Horizons Akademie,1,5.0,11,0,221
2026-06-09,Digital Strategy,New Horizons Nord,1,5.0,13,0,221
2026-06-09,Digital Strategy,New Horizons Dortmund Computer Learning Center GmbH & Co.KG,1,5.0,14,0,221
2026-06-09,Digital Strategy,New Horizons Hannover/Leipzig,1,5.0,15,0,221
2026-06-09,Digital Strategy,New Horizons Köln - NH Schulungscenter für IT und Business GmbH,1,5.0,16,0,221
2026-06-09,Digital Strategy,NH Schulungscenter für IT und Business GmbH,1,5.0,18,0,221
2026-06-09,Google Analytics,Masters of Digital GmbH,10,50.0,5,0,1102
2026-06-09,Google Analytics,OneCareer,5,25.0,1,0,1102
2026-06-09,Google Analytics,Talentspring Academy Group,2,10.0,3,0,1102
2026-06-09,Google Analytics,Digitale Leute School,1,5.0,4,0,1102
2026-06-09,Google Analytics,velpTEC GmbH,1,5.0,7,0,1102
2026-06-09,Google Analytics,future Training & Consulting GmbH,1,5.0,9,0,1102
2026-06-09,Datenanalyse,Grimm Bildungszentrum - GBZ,3,15.0,3,0,7525
2026-06-09,Datenanalyse,Smart Future Campus GmbH,2,10.0,4,0,7525
2026-06-09,Datenanalyse,StackFuel GmbH,2,10.0,5,0,7525
2026-06-09,Datenanalyse,IU Akademie IU Internationale Hochschule,1,5.0,1,0,7525
2026-06-09,Datenanalyse,velpTEC GmbH,1,5.0,2,0,7525
2026-06-09,Datenanalyse,Talentspring Academy Group,1,5.0,6,0,7525
2026-06-09,Datenanalyse,Greenbootcamps GmbH,1,5.0,7,0,7525
2026-06-09,Datenanalyse,XDi - Experience Design Institut GmbH,1,5.0,8,0,7525
2026-06-09,Datenanalyse,GPB - Gesellschaft für Personalentwicklung und Bildung mbH,1,5.0,9,0,7525
2026-06-09,Datenanalyse,New Horizons München - IT Computer und BusinessTraining Trainings,1,5.0,10,0,7525
2026-06-09,Datenanalyse,cimdata Bildungsakademie GmbH,1,5.0,12,0,7525
2026-06-09,Datenanalyse,GrandEdu GmbH,1,5.0,13,0,7525
2026-06-09,Datenanalyse,Masters of Digital GmbH,1,5.0,14,0,7525
2026-06-09,Datenanalyse,educx GmbH,1,5.0,15,0,7525
2026-06-09,Datenanalyse,OneCareer,1,5.0,17,0,7525
2026-06-09,Datenanalyse,alfatraining Bildungszentrum GmbH,1,5.0,19,0,7525
