snapshot_date,course_id,title,provider,provider_ort,provider_plz,weiterbildungsart,anzahl_termine,locations,cost_bands,formats,schedules,next_start,start_dates,description
2026-06-08,10338435970,KI-Anwendung & Agile Arbeitsmethoden,ecomex GmbH & Co. KG,Berlin,10789,BERUFLICHE_QUALIFIZIERUNG,250,Detmold; Hamburg; Köln; Leipzig; München,UEBER_1000_BIS_5000_EUR,Blended Learning,Vollzeit,2026-06-28,2026-06-28,"KI-Anwendung: Mehr Produktivität mit ChatGPT & Co. Modul 1: Mehr Produktivität mit ChatGPT & Co. (für KI Manager) Einführung in KI-Technologien & Prompt Engineering: Grundlagen von ChatGPT, MS Copilot, Claude, Gemini & anderen LLM Strategien für effektive Prompt-Erstellung KI-gestützte Recherche & Dokumentenanalyse: KI-Suchmaschinen, Automatisierte Auswertung von PDFs & Textdokumenten, Strukturierte Notizenverwaltung (Perplexity, Notion, Obsidian, NotebookLM Automatisierte Textverarbeitung & Übersetzungen: Texterstellung & -optimierung für verschiedene Zielgruppen, Qualitätskontrolle & Stilprüfung automatisierter Inhalte Präsentationen & visuelle Kommunikation: KI-gestützte Präsentationserstellung (Gamma AI, Canva, ö.ä.), Diagramm- & Infografik-Generierung, Storytelling-Techniken mit KI-Unterstützung Design ohne Vorkenntnisse: KI-gestützte Logo- und Branding-Entwicklung (Looka, Canva AI), Automatische Content-Generierung für digitale Medien Multimedia-Produktion mit KI: Video-, Audio- und Bildgenerierung (Synthesia, ElevenLabs, DALL-E), Digitale Avatare für professionelle Präsentationen, Podcast-Erstellung und Sprachsynthese Datenanalyse & Business Intelligence: KI-gestützte Datenauswertung & Visualisierung, Dashboard-Erstellung (Power BI, Tableau, Looker Studio o.ä.) Besser bewerben mit KI: Bewerbung & Anschreiben mit KI, Funktionsweise von ATS (Applicant Tracking Systemen), Stellensuche automatisieren, auf Bewerbungsgespräche vorbereiten mit KI Modul 3 Design Thinking mit KI Einführung in Design Thinking als Innovationsrahmen für KI-Manager:innen: Nutzerzentrierung, Prototyping & Kollaboration Anwendung des Design Thinking Prozesses in sechs Phasen: Verstehen, Beobachten, Definition, Ideenfindung, Prototyping, Testing KI-gestützte Methoden zur Nutzerforschung: GPT-Prompts für Persona-Entwicklung, Empathy Maps, User Journey Mapping Entwicklung nutzerzentrierter Lösungen mit KI-Unterstützung: ChatGPT, DALL·E, Claude, Perplexity & Gemini im Designprozess Praxisnahe Mini-Challenges & Haupt-Challenge: Entwicklung eines KI-Produktberaters für den E-Commerce oder eines eigenen Use Cases Business Model Canvas & Lean Canvas: Strukturierung von Ideen zu marktfähigen Konzepten Prototyping-Formate: Storyboards, Wireframes, Click-Dummies, Fake Ads, Erklärvideos & KI-generierte Szenarien Testing & Iteration: Feedbackmethoden wie Think-Aloud, Peer-Tandems, ""Ich mag / Ich wünsche mir / Was wäre wenn"" Förderung von Growth Mindset & kreativer Teamkultur: Empathie, Offenheit, Fehlerfreundlichkeit & Co-Kreation Tools & Plattformen für KI-gestütztes Design: Uizard, Landing.so, WIX, Midjourney, ElevenLabs, Sora Modul 4 Agile Methoden mit KI (für KI Manager) Status Quo & Herausforderungen in KI-Projekten (Unsicherheit, Datenqualität, interdisziplinäre Teams) Einführung agiler Prinzipien & Frameworks (Agiles Manifest, Scrum, Kanban, Design Thinking) Lean Startup & MVP-Entwicklung (Hypothesen, A/B-Tests, iteratives Lernen) Einführung in Scrum, Scrum Events im Detail, Backlog Management, User Stories schreiben, Scrum-Tools User Story Mapping & Priorisierung (Customer Journey, MoSCoW, WSJF, Planning Poker) Rollen & Prozesse im agilen Projektmanagement (Product Owner, Scrum Master, UX Designer, Entwickler) Tools & Methoden für agile Steuerung (Jira, Trello, etc.) Moderation & Workshopgestaltung (Liberating Structures, systemische Fragen, Devils Facilitation Playground) KI & Agilität - Synergien & Besonderheiten (Explainable AI, ML-Ops, Data Drift, ethische Reflexion) WAS DU VON UNS ERWARTEN KANNST: Vermittlung von aktuellem und praxisnahem Know-how Dozierende mit angewandter Berufserfahrung Praktische Übungen, Diskussionen und Tipps & Tricks der Dozierenden Teilnahmezertifikat und zusätzliche Zertifizierung durch eine Abschlussprüfung Individuelle Coachingstunde zur Orientierung bei der Jobwahl Auf Wunsch Verleih von Schulungsequipment, wie z. B. Laptop, Monitor, Kamera"
2026-06-08,10395152195,KI-Management: Prompt Engineering,ecomex GmbH & Co. KG,Berlin,10789,BERUFLICHE_QUALIFIZIERUNG,250,Berlin; Bremen; Dresden; Iserlohn; Mülheim an der Ruhr,UEBER_1000_BIS_5000_EUR,Blended Learning,Teilzeit; Vollzeit,,,"Die Weiterbildung ""KI-Management: Prompt Engineering"""" vermittelt einen praxisnahen Einstieg in den professionellen Einsatz moderner KI-Tools wie ChatGPT, Copilot, Claude und Gemini. Im Fokus stehen verständliches Prompting, die strukturierte Steuerung von KI-Ergebnissen sowie der sinnvolle Einsatz von KI im Arbeitsalltag. Ergänzend werden Grundlagen zu KI-Strategie, Use Cases, Automatisierung und verantwortungsvoller Nutzung behandelt. Nach Abschluss können die Teilnehmenden KI-Tools sicherer einsetzen, Prompts gezielter formulieren und KI-Ergebnisse fachlich prüfen und weiterverarbeiten."
2026-06-08,10338433155,KI-Manager:in,ecomex GmbH & Co. KG,Berlin,10789,BERUFLICHE_QUALIFIZIERUNG,250,"Berlin; Karlsruhe, Baden; Mönchengladbach; Neubrandenburg, Mecklenburg; Stuttgart",UEBER_1000_BIS_5000_EUR,Blended Learning,Vollzeit,2026-06-21,2026-06-21,"KI Manager: Die 6-wöchige Weiterbildung zum KI Manager / KI Managerin startet mit der praktischen Integration von KI-Tools in den persönlichen Arbeitsalltag. Darauf aufbauend werden agile Methoden und Design Thinking als Framework für Innovation und Teamführung vermittelt. Im finalen Modul entwickeln die TeilnehmerInnen, ausgestattet mit praktischer Tool-Expertise und methodischem Know-how, erste Strategien für die KI-Integration in ihrem Unternehmen. Erfahrene PraktikerInnen führen durch ein praxisorientiertes Programm mit täglich vielen Anwendungsbeispielen und praktischen Übungen. Modul 1 und 2 : Mehr Produktivität mit ChatGPT & Co. (für KI Manager) - zwei Wochen Einführung in KI-Technologien & Prompt Engineering: Grundlagen von ChatGPT, MS Copilot, Claude, Gemini & anderen LLM Strategien für effektive Prompt-Erstellung KI-gestützte Recherche & Dokumentenanalyse: KI-Suchmaschinen, Automatisierte Auswertung von PDFs & Textdokumenten, Strukturierte Notizenverwaltung (Perplexity, Notion, Obsidian, NotebookLM) Automatisierte Textverarbeitung & Übersetzungen: Texterstellung & -optimierung für verschiedene Zielgruppen, Qualitätskontrolle & Stilprüfung automatisierter Inhalte Präsentationen & visuelle Kommunikation: KI-gestützte Präsentationserstellung (Gamma AI, Canva, ö.ä.), Diagramm- & Infografik-Generierung, Storytelling-Techniken mit KI-Unterstützung Design ohne Vorkenntnisse: KI-gestützte Logo- und Branding-Entwicklung (Looka, Canva AI), Automatische Content-Generierung für digitale Medien Multimedia-Produktion mit KI: Video-, Audio- und Bildgenerierung (Synthesia, ElevenLabs, DALL-E), Digitale Avatare für professionelle Präsentationen, Podcast-Erstellung und Sprachsynthese Datenanalyse & Business Intelligence: KI-gestützte Datenauswertung & Visualisierung, Dashboard-Erstellung (Power BI, Tableau, Looker Studio o.ä.) Besser bewerben mit KI: Bewerbung & Anschreiben mit KI, Funktionsweise von ATS (Applicant Tracking Systemen), Stellensuche automatisieren, auf Bewerbungsgespräche vorbereiten mit KI Modul 3: KI-Strategie & -Implementierung (für KI Manager) KI im Unternehmen: Definition von Potenzialen, Technologien & Herausforderungen / Effektive Prompting-Frameworks KI-Readiness & Unternehmensanalyse: KI-Reifegrad erfassen / Fragebogen zur Use-Case-Identifizierung / GAP- & SWOT-Analyse für KI-Projekte / Trends in der KI-Nutzung und Benchmarking Projekt-Implementierung & ROI-Ermittlung: Projektsteckbrief und Business Case Entwicklung / ROI-Berechnung für KI-Investitionen / Vendor Selection & Make-or-Buy-Entscheidungen Change-Management bei KI-Projekten: Menschliche Reaktionen auf Veränderung verstehen / Elemente für erfolgreiche Change-Strategien / Nachhaltigen Wandel bei KI-Einführung gestalten / Stakeholder-Management und Kommunikationsstrategien KI-Ethik & Governance: Definition von Ethik & Governance im KI-Kontext / Recht, Compliance, Bias, Fairness, Transparenz & Sicherheit / Der Governance-Baukasten für verantwortliche KI-Nutzung / Organisationsstrukturen und Verantwortlichkeiten definieren Modul 4: KI-Agenten und Automatisierung (für KI Manager) Grundlagen & Typen von KI-Agenten: Definition & Architektur von KI-Agenten, Einsatzszenarien in Unternehmen, Produktivität & Automatisierung Copilot Studio & No-/Low-Code Entwicklung: Einführung in Microsoft Copilot Studio & Power Platform, Visuelle Agentenentwicklung ohne Programmierkenntnisse, FAQ-, Sprach-, autonome & Flow-Agenten Prompt Engineering & Agenten-Logik: Strukturierte Prompts für KI-Agenten (Identity, Self-Reflection, Iterative Refinement), Trigger, Aktionen, Variablen & Bedingungen im Agenten-Flow Debugging & Weiterentwicklung: Besonderheiten des KI-Debuggings (OODA-Loop Framework), Einsatz von LLMs als Debugging-Partner Tools, Flows & Trigger in Copilot Studio: Connector, Flow, Model Context Protocol, Integration externer Systeme & Datenquellen (Excel, SharePoint, APIs), unterschiedliche Trigger-Arten Agenten-Flows & Automatisierung: Aufbau & Komponenten von Agent-Flows, Praxis: Erstellung eines Agenten mit Flow, Trigger & Tool-Anbindung Multi-Agenten-Systeme & Orchestrierung: Unterschiede zwischen Single-Agent & Multi-Agent-Systemen (MAS), MAS-Strukturen, Best Praxisbeispiele Abschlussprojekt & Zukunftsperspektiven: Entwicklung eines voll funktionsfähigen KI-Agenten mit Business Use Case, Anwendung von Growth Mindset in der Agentenentwicklung Modul 5: Design Thinking mit KI (für KI Manager) Einführung in Design Thinking als Innovationsrahmen für KI-Manager:innen: Nutzerzentrierung, Prototyping & Kollaboration Anwendung des Design Thinking Prozesses in sechs Phasen: Verstehen, Beobachten, Definition, Ideenfindung, Prototyping, Testing KI-gestützte Methoden zur Nutzerforschung: GPT-Prompts für Persona-Entwicklung, Empathy Maps, User Journey Mapping Entwicklung nutzerzentrierter Lösungen mit KI-Unterstützung: ChatGPT, DALL·E, Claude, Perplexity & Gemini im Designprozess Praxisnahe Mini-Challenges & Haupt-Challenge: Entwicklung eines KI-Produktberaters für den E-Commerce oder eines eigenen Use Cases Business Model Canvas & Lean Canvas: Strukturierung von Ideen zu marktfähigen Konzepten Prototyping-Formate: Storyboards, Wireframes, Click-Dummies, Fake Ads, Erklärvideos & KI-generierte Szenarien Testing & Iteration: Feedbackmethoden wie Think-Aloud, Peer-Tandems, ""Ich mag / Ich wünsche mir / Was wäre wenn"" Förderung von Growth Mindset & kreativer Teamkultur: Empathie, Offenheit, Fehlerfreundlichkeit & Co-Kreation Tools & Plattformen für KI-gestütztes Design: Uizard, Landing.so, WIX, Midjourney, ElevenLabs, Sora Modul 6 Agile Methoden mit KI (für KI Manager) Status Quo & Herausforderungen in KI-Projekten (Unsicherheit, Datenqualität, interdisziplinäre Teams) Einführung agiler Prinzipien & Frameworks (Agiles Manifest, Scrum, Kanban, Design Thinking) Lean Startup & MVP-Entwicklung (Hypothesen, A/B-Tests, iteratives Lernen) Einführung in Scrum, Scrum Events im Detail, Backlog Management, User Stories schreiben, Scrum-Tools User Story Mapping & Priorisierung (Customer Journey, MoSCoW, WSJF, Planning Poker) Rollen & Prozesse im agilen Projektmanagement (Product Owner, Scrum Master, UX Designer, Entwickler) Tools & Methoden für agile Steuerung (Jira, Trello, etc.) Moderation & Workshopgestaltung (Liberating Structures, systemische Fragen, Devils Facilitation Playground) KI & Agilität - Synergien & Besonderheiten (Explainable AI, ML-Ops, Data Drift, ethische Reflexion) Täglich praktische Übungen & praxisbewährte Templates zu den o.g. Inhalten WAS DU VON UNS ERWARTEN KANNST: Vermittlung von aktuellem und praxisnahem Know-how Dozierende mit angewandter Berufserfahrung Praktische Übungen, Diskussionen und Tipps & Tricks der Dozierenden Teilnahmezertifikat und zusätzliche Zertifizierung durch eine Abschlussprüfung (für KI Manager) Individuelle Coachingstunde zur Orientierung bei der Jobwahl Auf Wunsch Verleih von Schulungsequipment, wie z. B. Laptop, Monitor, Kamera"
2026-06-08,10384706885,KI-Manager:in Advanced,ecomex GmbH & Co. KG,Berlin,10789,BERUFLICHE_QUALIFIZIERUNG,250,"Bremen; Hamburg; Hannover; Heidelberg, Neckar; Mainz am Rhein",UEBER_5000_BIS_10000_EUR,Blended Learning,Vollzeit,2026-06-07,2026-06-07,"KI-Manager: Weiterbildung für den beruflichen Einsatz von Künstlicher Intelligenz Die Weiterbildung KI-Manager:in Advanced vermittelt grundlegende und anwendungsbezogene Kompetenzen für den professionellen Umgang mit Künstlicher Intelligenz. Teilnehmende lernen, KI-Tools im Arbeitsalltag gezielt einzusetzen, Prozesse zu unterstützen und Einsatzmöglichkeiten von KI in Organisationen systematisch zu bewerten. Der Kurs verbindet technologische Grundlagen, praktische Anwendungen und methodische Ansätze, um ein fundiertes Verständnis für den produktiven und verantwortungsvollen Einsatz von KI zu schaffen. Kursinhalt 1. Mehr Produktivität mit ChatGPT & Co. (2 Wochen) Einführung in gängige KI-Tools wie ChatGPT, Claude und MS Copilot Grundlagen des Prompt Engineerings KI-gestützte Recherche, Dokumentenanalyse und Informationsaufbereitung Unterstützung bei Texterstellung, Überarbeitung, Übersetzung und Qualitätssicherung Erstellung von Präsentationen und visuellen Inhalten mit KI 2. KI-Agenten & Automatisierung (n8n) Grundlagen von KI-Agenten und Automatisierung Einführung in n8n und typische Einsatzfelder Verknüpfung von Tools, Datenquellen und Workflows Entwicklung einfacher automatisierter Abläufe für wiederkehrende Aufgaben 3. Design Thinking mit KI Einführung in nutzerorientierte Innovationsmethoden Analyse von Problemstellungen und Entwicklung von Lösungsansätzen Einsatz von KI bei Ideenfindung, Strukturierung und Prototyping Praktische Anwendung von Design-Thinking-Methoden im KI-Kontext 4. KI-Agenten II (MS Copilot) Vertiefung agentenbasierter Anwendungen im Microsoft-Umfeld Einsatzmöglichkeiten von MS Copilot in Arbeitsprozessen Strukturierung von Aufgaben, Prompts und Abläufen Praxisorientierte Umsetzung typischer Anwendungsfälle 5. Agile Methoden mit KI Grundlagen agiler Arbeitsweisen wie Scrum und Kanban Planung und Priorisierung von Aufgaben mit KI-Unterstützung Backlog-Management, User Stories und iterative Arbeitsprozesse Verbindung agiler Methoden mit KI-gestützter Projektarbeit 6. Vibe Coding Einführung in KI-unterstütztes Programmieren Verständnis grundlegender Code-Strukturen Entwicklung einfacher digitaler Prototypen mit KI-Unterstützung 7. KI-Strategie & -Implementierung Einordnung von KI im Unternehmenskontext Analyse von Einsatzmöglichkeiten, Anforderungen und Rahmenbedingungen Grundlagen zu Implementierung, Governance und verantwortungsvollem Einsatz von KI"
2026-06-08,10369918929,KI-Manager:in Weiterbildung,ecomex GmbH & Co. KG,Berlin,10789,BERUFLICHE_QUALIFIZIERUNG,125,Düsseldorf; Gera; Hamburg; Wuppertal,UEBER_5000_BIS_10000_EUR,Blended Learning,Vollzeit,,,"KI-Manager:in Advanced - Erweiterte Weiterbildung im KI Management Der KI-Manager:in Advanced ist eine achtwöchige Weiterbildung im Bereich Künstliche Intelligenz im Management, die Fach- und Führungskräfte darauf vorbereitet, KI strukturiert, verantwortungsvoll und praxisnah in Organisationen einzusetzen. Im Fokus steht die Anwendung von KI zur Produktivitätssteigerung, Automatisierung, Strategieentwicklung und Begleitung von Veränderungsprozessen. Kursinhalt1. Mehr Produktivität mit ChatGPT & Co. Wie KI-Systeme wie ChatGPT im Arbeitsalltag sinnvoll eingesetzt werden können Ziel: Produktivität steigern, ohne Qualität oder Verantwortung aus den Augen zu verlieren 2. KI-Agenten und Automatisierung Wie KI-gestützte Agenten Aufgaben eigenständig übernehmen können Behandlung von Einsatzfeldern, Grenzen der Automatisierung und organisatorischen Voraussetzungen 3. KI-Strategie und Implementierung Entwicklung, Bewertung und Umsetzung einer KI-Strategie Themen: Zieldefinition, Priorisierung von Use Cases, Risikobewertung und Erfolgskontrolle 4. Design Thinking mit KI Unterstützung kreativer Prozesse durch KI Von der Problemdefinition über Ideenentwicklung bis zur Prototypenerstellung 5. Agile Methoden mit KI Verbindung von agilen Arbeitsweisen mit KI-Unterstützung Planung, Analyse und Dokumentation in agilen Teams 6. Vibe Coding Niedrigschwelliger Zugang zu KI-gestützter Entwicklung Verstehen von Logiken und Arbeiten mit Code-Assistenten 7. KI-Coaching Grundlagen Vorbereitung für das Coaching von Mitarbeitenden, Teams oder Kund:innen Themen: Grundlagen des KI-Coachings, Widerstände, ethische Fragestellungen und Kommunikationsstrategien"
2026-06-08,10375687990,KI-Weiterbildung,ecomex GmbH & Co. KG,Berlin,10789,BERUFLICHE_QUALIFIZIERUNG,125,Berlin; Erlangen; Konstanz; Offenbach am Main; Wiesbaden,UEBER_5000_BIS_10000_EUR,Blended Learning,Vollzeit,,,"KI-Kurs mit Fokus auf KI-Agenten & KI-Automatisierung Kursinhalt1. Mehr Produktivität mit ChatGPT & Co. Wie KI-Systeme wie ChatGPT im Arbeitsalltag sinnvoll eingesetzt werden können Ziel: Produktivität steigern, ohne Qualität oder Verantwortung aus den Augen zu verlieren 2. KI-Agenten und Automatisierung Wie KI-gestützte Agenten Aufgaben eigenständig übernehmen können Behandlung von Einsatzfeldern, Grenzen der Automatisierung und organisatorischen Voraussetzungen 3. KI-Strategie und Implementierung Entwicklung, Bewertung und Umsetzung einer KI-Strategie Themen: Zieldefinition, Priorisierung von Use Cases, Risikobewertung und Erfolgskontrolle 4. Design Thinking mit KI Unterstützung kreativer Prozesse durch KI Von der Problemdefinition über Ideenentwicklung bis zur Prototypenerstellung 5. Agile Methoden mit KI Verbindung von agilen Arbeitsweisen mit KI-Unterstützung Planung, Analyse und Dokumentation in agilen Teams 6. Vibe Coding Niedrigschwelliger Zugang zu KI-gestützter Entwicklung Verstehen von Logiken und Arbeiten mit Code-Assistenten"
2026-06-08,10392832769,Kampagnen Manager für Online Marketing und Social Media,ecomex GmbH & Co. KG,Berlin,10789,BERUFLICHE_QUALIFIZIERUNG,250,Berlin; Esslingen am Neckar; Freiburg im Breisgau; Gera; Hamburg,UEBER_1000_BIS_5000_EUR,Blended Learning,Teilzeit; Vollzeit,,,"Kampagnen Manager für Online Marketing und Social Media: Strategische Planung, Umsetzung und Optimierung digitaler Kampagnen Die Weiterbildung ""Kampagnen Manager für Online Marketing und Social Media"" vermittelt, wie digitale Kampagnen über verschiedene Kanäle strategisch geplant, umgesetzt und optimiert werden können. Es wird gezeigt, wie Online Marketing und Social Media kombiniert werden, um Reichweite zu erweitern, Zielgruppen zu erreichen und messbare Ergebnisse wie Leads und Conversions zu erzielen. Kursinhalt1. Kampagnenstrategien Ziele definieren Zielgruppen analysieren Kampagnen kanalübergreifend steuern 2. Kampagnenaufbau Inhalte und Werbung verzahnen Strategische Planung verstehen 3. Suchmaschinenoptimierung und Werbung Organische Sichtbarkeit erhöhen Bezahlte Reichweite steigern 4. Social Media Advertising Zielgerichtete Kampagnen entwickeln Effizienter Budgeteinsatz und Performance-Verbesserung 5. CRM und Marketing Automatisierung Leads strukturiert aufbauen Kundenbeziehungen systematisch entwickeln Kampagnen entlang der Customer Journey automatisieren 6. Analyse und Weiterentwicklung Fähigkeiten zur Kampagnensteuerung stärken Strategien zur Optimierung erlernen"
2026-06-08,10377228561,Künstliche Intelligenz Weiterbildung,ecomex GmbH & Co. KG,Berlin,10789,BERUFLICHE_QUALIFIZIERUNG,125,"Berlin; Hamburg; Neubrandenburg, Mecklenburg; Offenbach am Main; Stuttgart",UEBER_5000_BIS_10000_EUR,Blended Learning,Vollzeit,,,"Künstliche Intelligenz: Praxisorientierte Weiterbildung zum Einsatz von KI-Tools und -Methoden Die Weiterbildung Künstliche Intelligenz vermittelt praxisnahes Wissen rund um den gezielten Einsatz von KI-Tools und -Methoden im beruflichen Alltag. In 8 Wochen lernen die Teilnehmenden, wie sie Künstliche Intelligenz strategisch nutzen, Prozesse automatisieren und moderne KI-Werkzeuge effektiv einsetzen können. Kursinhalt1. KI im Arbeitsalltag: Text, Recherche, Assistenz Grundlagen gängiger KI-Sprachmodelle Praktischer Einsatz von ChatGPT und vergleichbaren Tools Prompt-Erstellung und Effizienzsteigerung im Arbeitsalltag durch Künstliche Intelligenz 2. Workflow-Automatisierung mit KI: Agenten & Copilot Studio Einführung in KI-Agenten Aufbau und Steuerung automatisierter Workflows mit Microsoft Copilot Studio Prozessoptimierung durch KI-gestützte Automatisierung 3. KI im Unternehmen: Strategie, Einführung, Veränderung Entwicklung und Umsetzung einer unternehmensweiten KI-Strategie Bewertung von KI-Potenzialen Change Management und erfolgreiche Integration von Künstlicher Intelligenz in bestehende Strukturen 4. Innovationsmethoden: Design Thinking unterstützt durch KI Anwendung von Design-Thinking-Methoden in Kombination mit KI-Tools Nutzerzentrierte Problemlösung Ideenentwicklung mit Unterstützung Künstlicher Intelligenz 5. Agiles Arbeiten in KI-Vorhaben: Scrum & Kanban Einsatz agiler Arbeitsweisen in KI-Projekten Scrum und Kanban im Kontext der Künstlichen Intelligenz Weiterbildung Teamarbeit und iterative Entwicklung 6. KI-Agenten in der Praxis: Erweiterte Szenarien & Orchestrierung Vertiefung der Kenntnisse über KI-Agenten Komplexere Anwendungsfälle Weiterführende Automatisierungsszenarien mit Künstlicher Intelligenz 7. KI-gestützte Entwicklung: Low-Code, No-Code & Prototyping Einführung in KI-gestütztes Programmieren No-Code- und Low-Code-Ansätze mit KI-Unterstützung Praktische Anwendung ohne tiefe Programmierkenntnisse"
2026-06-08,10387775800,"Künstliche Intelligenz, Prompt Engineering und IT-Projektmanagement",ecomex GmbH & Co. KG,Berlin,10789,BERUFLICHE_QUALIFIZIERUNG,250,Berlin; Hamburg; Köln,UEBER_1000_BIS_5000_EUR,Blended Learning,Teilzeit; Vollzeit,,,"Künstliche Intelligenz: Weiterbildung in Prompt Engineering und IT-Projektmanagement Die Weiterbildung ""Künstliche Intelligenz, Prompt Engineering und IT-Projektmanagement"" vermittelt dir, wie du digitale Projekte mit Hilfe von KI effizient planst, steuerst und erfolgreich umsetzt. Du lernst, wie du KI-Tools durch gezieltes Prompt Engineering einsetzt, um Prozesse zu strukturieren, Entscheidungen zu unterstützen und Projektarbeit deutlich produktiver zu gestalten. Der Kurs verbindet moderne Projektmanagement-Methoden mit KI-Anwendungen und zeigt dir, wie du digitale Arbeitsprozesse zukunftsorientiert optimierst. Kursinhalt1. KI im Arbeits- und Projektkontext Grundlagen der Künstlichen Intelligenz und Anwendung in digitalen Projekten. 2. Prompt Engineering für Projektarbeit Effektive Nutzung von KI zur Erstellung von Plänen, Analysen und Dokumentationen. 3. Design Thinking mit KI Einsatz von KI zur Unterstützung kreativer Lösungsfindung in Projekten. 4. Agile Methoden mit KI Optimierung von Projektabläufen durch agile Frameworks und KI-Unterstützung. 5. KI-Strategie & Implementierung im Projektmanagement Integration von KI in Projektstrukturen und Unternehmensprozesse. 6. KI-Agenten & Automatisierung im Projektumfeld Automatisierung von Aufgaben und Workflows zur Effizienzsteigerung in Projekten. (Die Inhalte können je nach Kursformat variieren.)"
2026-06-08,10387771756,"Künstliche Intelligenz: Produktives Arbeiten mit ChatGPT, Claude und Gemini",ecomex GmbH & Co. KG,Berlin,10789,BERUFLICHE_QUALIFIZIERUNG,250,"Heilbronn, Neckar; Karlsruhe, Baden; Köln",UEBER_1000_BIS_5000_EUR,Blended Learning,Teilzeit; Vollzeit,,,"Künstliche Intelligenz: Produktives Arbeiten mit ChatGPT, Claude und Gemini Die Weiterbildung ""Künstliche Intelligenz: Produktives Arbeiten mit ChatGPT, Claude und Gemini"" vermittelt dir praxisnah, wie du moderne KI-Tools gezielt einsetzt, um Arbeitsprozesse effizienter zu gestalten, bessere Entscheidungen zu treffen und deine Produktivität nachhaltig zu steigern. Du lernst, wie du KI nicht nur als Werkzeug nutzt, sondern als festen Bestandteil moderner Arbeitsmethoden - von kreativen Prozessen über strukturierte Planung bis hin zur Automatisierung wiederkehrender Aufgaben. Kursinhalt1. Mehr Produktivität mit ChatGPT & Co. Effiziente Nutzung von KI-Tools zur Unterstützung von Textarbeit Ideenfindung und täglichen Arbeitsprozessen 2. Design Thinking mit KI Einsatz von KI zur Unterstützung kreativer Problemlösungsprozesse Innovativer Ideenentwicklung 3. Agile Methoden mit KI Optimierung von Projekten durch KI-gestützte agile Arbeitsweisen Moderne Teamstrukturen 4. KI-Strategie & Implementierung Entwicklung und Integration von KI in moderne Arbeits- und Unternehmensprozesse Effizienzsteigerung 5. KI-Agenten & Automatisierung Nutzung und Aufbau von KI-gestützten Systemen Automatisierung wiederkehrender Aufgaben und Workflows (Die Inhalte können je nach Kursformat variieren.)"
2026-06-08,10387777670,Marketing Aufbaukurs - E-Commerce,ecomex GmbH & Co. KG,Berlin,10789,BERUFLICHE_QUALIFIZIERUNG,250,"Esslingen am Neckar; Landshut, Isar; Leipzig; München",UEBER_1000_BIS_5000_EUR,Blended Learning,Teilzeit; Vollzeit,,,"Marketing Aufbaukurs: E-Commerce Weiterbildung zur Vertiefung im Online Marketing Diese Weiterbildung richtet sich an alle, die digitale Geschäftsmodelle nicht nur verstehen, sondern gezielt auf ein strategisch höheres Niveau entwickeln und skalieren möchten. Durch den Einsatz von Künstlicher Intelligenz lernst du, wie moderne E-Commerce-Strukturen effizient aufgebaut, gesteuert und kontinuierlich optimiert werden. Der Fokus liegt auf der Verbindung von strategischem E-Commerce, Performance Marketing und KI-gestützter Automatisierung. Ziel ist es, Entscheidungen datenbasiert zu treffen, Prozesse zu verschlanken und nachhaltiges Wachstum im digitalen Handel zu ermöglichen. Nach der Weiterbildung bist du in der Lage, E-Commerce nicht nur operativ zu begleiten, sondern aktiv strategisch zu gestalten. Du entwickelst skalierbare Geschäftsmodelle, optimierst Marketing- und Verkaufsprozesse und nutzt KI gezielt zur Steigerung von Effizienz, Reichweite und Conversion. Kursinhalt1. Online Marketing Strategie Vertiefung strategischer Grundlagen für E-Commerce und digitale Geschäftsmodelle. 2. Website Marketing & Online-Recht Optimierung von Online Shops sowie rechtliche Grundlagen im digitalen Handel. 3. Content Marketing & Social Media I Strategische Content-Erstellung und Social Media Marketing für E-Commerce. 4. Suchmaschinenoptimierung (SEO) Verbesserung der organischen Sichtbarkeit von E-Commerce Plattformen. 5. CRM & Marketing Automatisierung Kundenmanagement und automatisierte Marketingprozesse für nachhaltiges Wachstum. 6. Suchmaschinenwerbung (SEA) Performance Kampagnen zur gezielten Kundengewinnung und Skalierung. 7. Social Media Advertising Optimierung von bezahlten Werbekampagnen auf Social Media Plattformen. 8. E-Commerce - Webshops & Marktplätze Vertiefung von Online Shop Strukturen und digitalen Verkaufskanälen. 9. Analyse & Optimierung Datenanalyse, KPI-Tracking und kontinuierliche Performance-Steigerung. (Die Inhalte können je nach Kursformat variieren.)"
